"","mse","info","sd","r.wj.1","r.wj.2","r.wj.3","min.wj","max.wj","mean.wj","length.diff","listnum"
"99",0.0125615948929887,6.90259817907307,4.62838180516405,0.861974416705855,0.852349948338773,0.831767479315955,0.831767479315955,0.861974416705855,0.848697281453528,5,"246"
"100",0.0125905566206676,6.89921148958561,4.62701064205761,0.814061837009023,0.845854073702824,0.886466750522043,0.814061837009023,0.886466750522043,0.848794220411297,7,"163"
"101",0.0126176110343031,6.89652951913612,4.55278362802865,0.839609615458051,0.860947845912419,0.866025480860136,0.839609615458051,0.866025480860136,0.855527647410202,5,"165"
"102",0.0127081444805595,6.8957115253094,4.56437299063961,0.840660142337518,0.865413201312536,0.854200635812955,0.840660142337518,0.865413201312536,0.853424659821003,5,"36"
"103",0.0127239584077409,6.90567556174988,4.71441856013461,0.817060484912082,0.835029172457718,0.882331743100429,0.817060484912082,0.882331743100429,0.844807133490076,7,"106"
"104",0.0127378313622645,6.90207739322045,4.73134343845412,0.849286653747663,0.864353748456444,0.851546640687631,0.849286653747663,0.864353748456444,0.855062347630579,7,"96"
"105",0.0127491538058821,6.90244188413678,4.77984032634977,0.835563924615391,0.863786938067938,0.829823225041383,0.829823225041383,0.863786938067938,0.84305802924157,5,"46"
"106",0.0129224801635187,6.89104937653887,4.5835071148791,0.875401052704456,0.828587852592113,0.849131345411693,0.828587852592113,0.875401052704456,0.851040083569421,5,"95"
"107",0.0129772686629286,6.89477674394594,4.67501678428843,0.862871106530269,0.852108578554352,0.846049341619433,0.846049341619433,0.862871106530269,0.853676342234685,5,"57"
"108",0.0129836617808594,6.90199089922158,4.63552027010182,0.843152008990851,0.880678916705601,0.841076917954674,0.841076917954674,0.880678916705601,0.854969281217042,5,"64"
"109",0.0130636463301136,6.90013690264544,4.68262994532079,0.910293208595081,0.800950146387435,0.839135673240642,0.800950146387435,0.910293208595081,0.850126342741053,7,"189"
"110",0.013103058089716,6.89807435900507,4.59223760410467,0.868675729599514,0.824102036835075,0.842099482294785,0.824102036835075,0.868675729599514,0.844959082909791,5,"201"
